stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,24.52,0,0,4.09,0,0,0,0,0,0,0,4.09,4.09,4.09,32.69,0,0,0,0,16.35,151.2,0,0,0,4.09,0,0,0,0,0,8.17,0,0,0
72hpf,9.63,1.07,0,5.35,0,3.21,0,0,0,0,0,0,0,0,5.35,10.7,0,23.54,0,2.14,1.07,0,102.7,68.47,0,0,0,11.77,1.07,2.14,4.28,1.07,0,0,0,0,0
21Day,6.69,0,0,24.09,1.34,5.35,4.02,0,2.68,0,1.34,1.34,10.71,2.68,1.34,9.37,8.03,25.43,0,0,5.35,0,29.45,21.42,0,1.34,0,9.37,2.68,0,4.02,1.34,5.35,0,1.34,0,0
3Month,0.32,1.6,0.96,19.2,0.32,0,0.32,1.28,4.48,0,20.48,5.12,0.64,13.76,2.24,2.56,5.12,8,0.96,0,3.52,2.24,2.24,0.32,1.92,0.64,0,0,1.28,83.19,0,0,0,0.32,4.8,12.48,6.08
22Month,0,3.83,0,11.48,0,0,0,2.19,7.11,3.28,77.08,2.73,3.83,20.23,0,3.28,7.65,8.75,0,2.19,3.83,0,1.09,0,1.09,1.64,1.64,1.09,0,41,1.09,1.64,0,0,0,0,1.09
