stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,4.09,0,40.86,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,16.35,69.47,0,0,0,0,28.6,318.74,0,0,12.26,0,0,0,0,0,4.09,0,0,0
72hpf,9.63,10.7,0,13.91,3.21,8.56,0,0,0,0,1.07,0,1.07,0,2.14,0,9.63,16.05,3.21,27.81,0,2.14,3.21,0,254.61,123.03,0,1.07,37.44,0,0,9.63,0,1.07,4.28,0,0,0
21Day,13.39,1.34,0,48.19,0,18.74,0,8.03,0,0,0,0,0,1.34,18.74,5.35,6.69,10.71,9.37,65.59,0,0,12.05,2.68,88.34,37.48,0,1.34,25.43,5.35,1.34,2.68,5.35,4.02,4.02,0,0,8.03
3Month,0.64,1.6,1.28,18.24,0,0,0.32,0.32,0,6.72,2.24,0,23.68,8,2.24,15.68,2.24,1.92,2.56,5.44,0.64,0,7.04,2.24,0.64,0,1.6,1.6,0.64,1.6,79.03,0,0,0,0,3.2,11.84,10.56
22Month,0,4.37,2.19,8.75,0,0,0.55,1.09,0.55,3.28,15.31,6.01,49.75,4.92,3.28,37.72,1.64,2.19,9.29,7.65,0,1.64,5.47,0.55,1.09,0.55,2.19,4.37,1.09,0,17.49,0,1.09,0,0.55,0.55,0,6.01
