stage,Epithelial.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast
24hpf,4.08640457285017,0,0,0,0,0,0,0,0,4.08640457285017,0,0,0,8.17280914570035,0,0
72hpf,0,0,0,0,0,0,0,0,2.13958228293216,0,0,0,9.6281202731947,2.13958228293216,0,0
21Day,2.67706617640661,0,0,0,0,0,0,1.33853308820331,1.33853308820331,2.67706617640661,1.33853308820331,1.33853308820331,6.69266544101654,0,4.01559926460992,1.33853308820331
3Month,0.319949299554195,0,0,0,0.319949299554195,0.319949299554195,0,0,0.319949299554195,0,0,0.319949299554195,0,0,0,0
22Month,0.546654651197433,0.546654651197433,2.18661860478973,2.73327325598717,1.09330930239487,0,2.18661860478973,0,0,1.09330930239487,0,0,0.546654651197433,0,0,0
