stage,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Primordial.germ.cell,Radial.glia,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,4.08640457285017,0,0,0,0,0,0,0,0,4.08640457285017,4.08640457285017,4.08640457285017,0,0,8.17280914570035,49.0368548742021,0,0,0,0,0,0,0,0
72hpf,0,1.06979114146608,1.06979114146608,0,0,0,0,0,0,0,0,4.27916456586431,0,0,0,6.41874684879647,5.34895570733039,0,0,0,0,2.13958228293216,0,0,0
21Day,0,8.03119852921984,0,0,0,0,0,0,1.33853308820331,0,0,6.69266544101654,4.01559926460992,2.67706617640661,0,1.33853308820331,1.33853308820331,1.33853308820331,0,1.33853308820331,0,0,0,0,0
3Month,0.319949299554195,4.47929019375874,0,0.319949299554195,0.319949299554195,0,2.55959439643356,0.319949299554195,0,3.51944229509615,0.319949299554195,0.319949299554195,0.639898599108391,0.959847898662586,1.27979719821678,0.639898599108391,0,0,0.959847898662586,0,0.319949299554195,0,0.319949299554195,0.319949299554195,1.27979719821678
22Month,0,1.6399639535923,0,0,1.09330930239487,0.546654651197433,4.37323720957947,0,0.546654651197433,2.18661860478973,0,0,1.09330930239487,1.6399639535923,0,0,0,0.546654651197433,1.6399639535923,0,0,0.546654651197433,0.546654651197433,0,0
