stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.35,0,0,4.09,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14,1.07,131.58,0,0,0,0,5.35,3.21,0,0,2.14,0,0,0,0,0,0,0,0
21Day,10.71,1.34,0,6.69,0,4.02,0,1.34,0,0,0,0,0,0,1.34,0,6.69,0,583.6,0,0,0,0,1.34,0,0,0,2.68,14.72,0,2.68,1.34,5.35,0,0,0
3Month,0.32,1.28,0.32,10.88,0.32,0,0,0,1.28,3.2,0,17.28,6.4,0,6.72,0.96,3.84,3.52,868.34,2.88,0,1.6,0.96,0.32,0.64,1.6,0,343.95,3.84,8.32,0,0,0,1.6,5.76,4.16
22Month,1.09,2.19,0.55,1.64,0,0,1.09,0,0,2.73,1.64,55.21,0,1.64,1.64,0,0,4.37,85.82,1.09,2.73,0.55,0,0,0.55,1.09,1.09,119.17,0,3.83,0,0,0,2.73,0,2.73
