stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,8.17,4.09,32.69,0,0,0,0,81.73,1115.59,0,0,0,4.09,0,0,0,0,0,0,0,0,0
72hpf,66.33,257.82,0,64.19,8.56,48.14,0,3.21,0,0,0,0,0,0,0,14.98,88.79,3.21,142.28,0,1.07,38.51,1.07,5999.39,1679.57,10.7,10.7,0,148.7,0,2.14,66.33,25.67,33.16,8.56,0,0,0
21Day,44.17,105.74,4.02,215.5,5.35,50.86,0,12.05,1.34,1.34,0,2.68,1.34,14.72,10.71,5.35,41.49,14.72,117.79,1.34,0,109.76,5.35,1726.71,372.11,18.74,9.37,0,32.12,48.19,4.02,32.12,80.31,266.37,4.02,0,0,8.03
3Month,0,16.64,0.32,23.68,0,0,0.32,0,0.64,0.96,0,6.72,1.6,0.32,1.6,0.32,0.64,0.96,8.64,0.32,0,4.8,0.32,7.36,0.32,10.24,0.32,0,0.64,0.32,20.48,0.96,0,0,0,1.28,27.2,1.28
22Month,0,17.49,0.55,32.25,0,0,0,0.55,0.55,3.83,103.32,32.25,0.55,0.55,6.56,0,2.19,7.11,5.47,0,2.73,4.92,0,24.6,0,30.61,0,0.55,0,0,6.56,3.28,0.55,0,0,0,0,0.55
