stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4.09,4.09,0,0,0,0,0,8.17,0,4.09,0,0,0,0,0,0,106.25,4.09,0,0,0,0,4.09,61.3,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,2.14,0,8.56,5.35,0,0,0,0,1.07,0,0,0,0,0,1.07,0,5.35,3.21,12.84,6.42,0,0,1.07,2.14,113.4,13.91,1.07,9.63,0,4.28,0,0,0,5.35,1.07,1.07,0,0,0
21Day,1.34,1.34,1.34,22.76,8.03,1.34,0,2.68,0,2.68,20.08,0,0,4.02,2.68,8.03,2.68,5.35,10.71,25.43,21.42,0,0,1.34,0,62.91,6.69,5.35,21.42,0,10.71,4.02,0,0,6.69,0,0,0,0,53.54
3Month,1.28,9.28,17.92,304.27,5.44,0,7.04,0.96,2.24,181.41,245.08,0.64,0,75.83,190.05,16.96,23.36,53.75,24.96,252.12,91.83,25.28,0,139.82,4.8,12.16,2.56,48.63,149.42,0,1.28,5.44,0.64,79.67,2.56,0,1.6,6.08,33.91,265.88
22Month,0.55,9.29,39.36,172.2,2.19,0,8.75,1.64,0,113.16,426.39,100.04,0,113.16,96.21,27.33,24.05,14.76,9.29,202.26,90.74,2.19,7.11,68.88,0,8.75,3.28,38.27,239.43,2.19,2.19,2.73,0,27.88,9.84,2.19,2.19,0.55,0.55,141.58
