stage,Epithelial.cell,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Neural.cell
72hpf,0,0,0,0,2.13958228293216
21Day,1.33853308820331,0,0,0,0
22Month,0,0.546654651197433,0.546654651197433,0.546654651197433,0
