stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,261.53,298.31,0,98.07,0,0,0,0,0,0,0,0,4.09,0,0,0,0,8.17,8.17,4.09,800.94,0,0,0,0,228.84,1912.44,12.26,0,163.46,0,0,0,0,0,0,273.79,0,0,0
72hpf,395.82,373.36,0,97.35,33.16,103.77,0,4.28,0,0,1.07,0,0,1.07,0,4.28,0,41.72,145.49,17.12,1883.9,3.21,11.77,106.98,4.28,10051.76,1650.69,5.35,24.61,1733.06,6.42,0,1.07,223.59,3.21,12.84,192.56,0,0,0
21Day,161.96,220.86,5.35,89.68,33.46,131.18,0,18.74,1.34,0,1.34,4.02,0,10.71,1.34,24.09,22.76,6.69,81.65,21.42,2365.19,0,0,120.47,1.34,2262.12,629.11,5.35,8.03,1192.63,136.53,0,6.69,37.48,13.39,50.86,42.83,2.68,0,22.76
3Month,0.96,93.43,0.32,8.96,0.96,0,0.32,0,0.32,1.92,5.76,0,0,12.8,5.44,0.32,4.48,0,2.56,3.52,94.07,9.6,0,6.08,0.96,2.24,1.28,2.24,0.32,1.6,1.92,0.32,27.52,0,0,0,0.64,3.84,3.84,0.96
22Month,0,354.78,1.64,9.29,0.55,0,0.55,0,0.55,0,4.92,16.4,0,89.1,3.28,2.73,7.11,1.64,1.09,3.28,106.05,4.37,1.09,7.11,0,2.73,2.73,4.92,0.55,6.01,0,0,26.79,1.64,0,0,0.55,0.55,0,2.19
