stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,49.04,0,0,0,0,0,0,0,0,0,0,0,16.35,8.17,8.17,53.12,0,0,0,0,4.09,424.99,0,0,0,4.09,0,0,0,0,0,0,0,0,0
72hpf,8.56,4.28,0,12.84,5.35,3.21,0,0,0,1.07,0,0,0,2.14,0,2.14,21.4,2.14,40.65,0,0,0,1.07,176.52,80.23,1.07,0,0,35.3,1.07,0,4.28,1.07,1.07,2.14,0,0,0
21Day,10.71,5.35,0,40.16,1.34,12.05,0,6.69,0,0,0,1.34,0,6.69,0,1.34,18.74,8.03,34.8,0,0,2.68,0,49.53,29.45,0,0,0,16.06,4.02,0,2.68,1.34,4.02,0,0,0,5.35
3Month,0.32,8.64,0.32,60.79,0,0,1.28,2.56,7.36,17.92,0.32,67.51,11.2,3.84,21.44,7.68,22.72,22.72,24,4.8,0,5.12,3.2,7.04,1.28,5.12,1.6,0,0.64,0.32,71.35,0.64,0.32,0,0,7.68,8.96,25.6
22Month,1.09,7.65,3.28,28.97,0.55,0,0.55,1.64,4.37,27.88,2.73,157.98,9.29,10.93,47.56,0.55,11.48,19.68,18.59,0.55,7.65,2.73,0.55,5.47,0.55,4.37,1.09,1.09,0,1.09,13.12,5.47,2.19,0,0,1.09,0,6.01
