stage,Epithelial.cell,Erythrocyte,Erythroid.progenitor.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.progenitor.cell,Primordial.germ.cell,Radial.glia,Spermatocyte
24hpf,0,0,0,0,0,0,24.518427437101,0,0,0
72hpf,0,0,0,1.06979114146608,0,1.06979114146608,0,0,1.06979114146608,0
21Day,1.33853308820331,1.33853308820331,1.33853308820331,0,0,2.67706617640661,0,0,0,0
3Month,0,0,0,0,0.319949299554195,0,0,0.319949299554195,0,0.319949299554195
