stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,16.35,8.17,0,0,0,0,0,102.16,0,0,0,0,0,0,0,0,4.09,0,0,0
72hpf,0,0,0,0,0,2.14,0,1.07,0,0,0,0,0,0,0,0,1.07,0,3.21,0,0,0,0,20.33,4.28,0,0,2.14,0,0,0,1.07,1.07,0,0,0,0
21Day,2.68,2.68,0,1.34,2.68,4.02,0,0,0,0,0,0,0,1.34,0,0,2.68,0,6.69,0,0,1.34,0,6.69,2.68,0,0,1.34,0,1.34,0,0,4.02,0,0,0,0
3Month,0,1.92,1.6,9.92,0.32,0,0,0.64,0.32,2.88,0,37.11,2.88,1.6,17.6,3.84,2.56,6.4,5.76,0.32,0.64,2.88,5.76,1.6,0,2.56,1.28,0.32,1.6,1.6,0.32,0,0,0.64,2.24,1.92,6.08
22Month,0.55,2.19,0.55,4.92,0.55,0,0.55,0,0,5.47,2.73,59.59,2.73,0,12.03,0,0.55,12.03,4.37,0,1.64,2.19,0.55,0.55,0,1.64,0,0,0,0.55,0.55,0,0,0.55,0,0,1.64
