stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0,4.09,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,0,0,0,0,0,0,0,0,0,0,3.21,0,0,10.7,0,3.21,0,3.21,0,44.93,0,0,3.21,1.07,0,0,0,0,1.07,0,0,0,0,0,0,0,0,0
21Day,1.34,0,1.34,5.35,0,5.35,0,0,0,1.34,0,65.59,1.34,4.02,1.34,0,8.03,1.34,8.03,0,2.68,1.34,0,10.71,2.68,2.68,1.34,0,4.02,4.02,0,0,0,0,2.68,1.34,0,0,0
3Month,1.6,8.32,16.64,60.15,0.96,0,9.92,0.96,7.36,19.84,0.96,4777.16,202.53,2.88,47.03,14.72,27.52,15.04,28.8,7.36,10.24,16,9.92,3.2,0.32,4.8,9.28,0,3.2,43.19,0.32,5.12,3.52,0,0,0,10.56,1.6,16.64
22Month,174.93,197.89,196.8,570.71,1.09,0,1500.02,15.31,120.81,457,126.82,462047.27,290.27,58.49,734.16,88.56,100.04,475.59,590.39,20.77,8730.62,178.21,7.65,26.79,4.92,91.29,462.47,68.88,30.07,643.41,0,119.72,60.13,66.69,1.09,3.83,41.55,1.09,311.59
