stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,0,4.09,0,0,0,0,0,4.09,16.35,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,41.72,4.28,0,16.05,0,22.47,0,0,0,0,0,0,0,0,0,0,0,3.21,56.7,5.35,24.61,0,1.07,0,0,3934.69,80.23,0,24.61,36.37,3.21,0,28.88,0,3.21,9.63,0,0,0
21Day,12.05,4.02,1.34,18.74,1.34,14.72,0,6.69,0,1.34,0,0,0,2.68,0,9.37,8.03,1.34,21.42,1.34,44.17,0,0,0,1.34,1330.5,30.79,2.68,13.39,16.06,36.14,1.34,12.05,4.02,18.74,4.02,0,0,6.69
3Month,2.56,2.24,0,6.72,0,0,0,0,1.28,1.6,1.6,0,0,10.88,1.6,0,2.56,0.64,1.92,3.84,18.56,1.6,0,2.88,0,18.88,0.32,2.88,3.2,0,1.28,10.56,18.56,0,0,0,0.64,7.04,0.96
22Month,1.64,5.47,0,4.37,0,0,1.09,0.55,0,1.09,8.2,0.55,0,57.95,2.19,0.55,6.56,0,2.19,5.47,12.57,0.55,1.64,3.28,0,16.4,0.55,4.37,5.47,0,0.55,12.03,112.61,2.19,0,0,1.64,0,3.83
