stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,4.09,0,212.49,1066.55,4.09,0,0,0,0,0,28.6,0,0,0,0,0,208.41,0,20.43,0,0,0,4.09,4.09,192.06,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,18.19,6.42,0,125.17,2788.95,38.51,0,3.21,0,0,0,1.07,0,0,0,0,38.51,2788.95,4.28,39.58,0,1.07,0,1.07,283.49,110.19,2.14,0,52.42,0,0,0,20.33,1.07,1.07,2.14,0,0,0
21Day,26.77,4.02,2.68,804.46,787.06,41.49,0,8.03,0,5.35,0,0,8.03,2.68,9.37,13.39,34.8,1471.05,14.72,77.63,0,1.34,8.03,1.34,87,37.48,4.02,6.69,22.76,57.56,0,1.34,8.03,2.68,26.77,0,2.68,0,9.37
3Month,2.56,4.48,2.24,744.84,268.12,0,1.28,0.64,3.52,13.12,0.32,0,50.23,15.04,2.56,16.64,67.19,519.6,10.88,19.2,3.2,0.32,1.6,4.8,27.52,0.96,3.52,0.96,1.28,8,0.32,20.8,14.08,0,0,0,4.8,4.48,8.64
22Month,0.55,4.92,1.64,238.89,266.77,0,2.19,0,2.19,6.01,2.73,0,73.8,4.37,0.55,6.56,14.76,419.83,6.01,7.11,0,2.73,0.55,1.09,12.03,2.19,4.37,5.47,0.55,0,0,13.67,59.04,1.09,0,0,0,0,1.09
