stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.43,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,1.07,0,1.07,0,0,0,0,0,0,0,0,1.07,3.21,1.07,2.14,0,0,0,1.07,7.49,8.56,0,0,1.07,0,0,1.07,0,0,0,0,0,0
21Day,8.03,0,119.13,58.9,1.34,38.82,0,2.68,2.68,0,5.35,1.34,16.06,393.53,0,29.45,4.02,33.46,1.34,4.02,1.34,0,45.51,29.45,1.34,4.02,21.42,25.43,6.69,5.35,1.34,5.35,1.34,0,0,1.34
3Month,0.96,9.28,108.78,93.11,0.32,0,11.2,37.75,31.04,0.32,129.58,38.71,2.24,4979.05,7.36,26.88,27.2,35.51,9.92,0,13.12,16,4.8,1.28,8.96,2.56,0.96,35.51,63.99,1.92,0,0,0.64,8.32,19.52,32.95
22Month,0,1.64,50.29,20.77,0,0,0.55,20.77,12.57,8.75,133.93,2.73,1.09,2500.4,1.09,1.64,9.84,15.85,0,6.01,4.92,0.55,2.19,0.55,7.65,1.09,0,2.19,7.11,0.55,0,0,0,0.55,0,3.28
