stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,16.35,12.26,0,49.04,0,4.09,0,0,0,0,0,0,0,0,0,0,4.09,24.52,32.69,81.73,0,0,0,0,20.43,580.27,0,0,0,12.26,0,0,0,0,0,4.09,0,0,0
72hpf,23.54,4.28,0,18.19,4.28,32.09,0,1.07,0,0,1.07,0,0,0,0,0,9.63,40.65,4.28,58.84,0,3.21,0,0,318.8,213.96,2.14,0,0,39.58,0,1.07,13.91,4.28,2.14,6.42,0,0,0
21Day,8.03,2.68,1.34,52.2,2.68,45.51,0,13.39,0,0,2.68,1.34,6.69,5.35,13.39,13.39,13.39,24.09,22.76,54.88,0,0,5.35,0,74.96,54.88,1.34,1.34,0,26.77,13.39,4.02,10.71,2.68,5.35,4.02,0,0,4.02
3Month,1.28,8.96,3.84,72.63,0,0,0.96,1.28,0.32,14.08,30.72,0.64,166.69,13.76,4.48,57.91,6.4,19.52,35.19,29.44,4.16,0.64,14.08,7.36,5.44,1.92,4.8,3.52,0,1.92,9.28,405.38,0.96,0,0,0.64,10.88,167.97,16.32
22Month,1.64,10.93,6.01,42.09,0.55,0,0,1.09,0,7.11,63.96,36.08,206.64,19.13,16.4,62.32,3.28,5.47,76.53,32.25,0,2.19,4.92,0,1.09,1.64,4.92,3.83,5.47,1.09,1.09,73.8,2.73,2.19,0,0.55,1.64,0,10.39
