stage,Endothelial.cell,Epithelial.cell,Goblet.cell,Hepatocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell
72hpf,0,0,1.06979114146608,0,0,0,1.06979114146608
21Day,0,4.01559926460992,0,0,1.33853308820331,1.33853308820331,0
3Month,0,0,0,0.959847898662586,0,0,0
22Month,0.546654651197433,0,0,2.18661860478973,0,0,0
