stage,Epithelial.cell,Erythroid.progenitor.cell,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Macrophage,Mt.rich.cell,Muscle.cell,Neural.cell
24hpf,0,0,0,0,0,0,0,0,4.08640457285017
3Month,1.59974649777098,0.319949299554195,0.319949299554195,0,0.319949299554195,0.639898599108391,0,0.319949299554195,0.319949299554195
22Month,0,0,0,1.6399639535923,0,0,0.546654651197433,0,0
