stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell,Radial.glia,Spermatocyte
24hpf,4.08640457285017,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08640457285017,12.2592137185505,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13958228293216,2.13958228293216,0,0,0
21Day,0,0,0,2.67706617640661,0,0,0,0,0,0,1.33853308820331,0,0,0,0,0,0,0,0
3Month,0,0,0.319949299554195,1.59974649777098,0,0,0,3.83939159465034,0,1.27979719821678,0.319949299554195,0,0,0,0,0,2.55959439643356,0,0.959847898662586
22Month,0,0.546654651197433,0,3.2799279071846,1.6399639535923,1.6399639535923,1.6399639535923,50.8388825613613,0.546654651197433,20.226222094305,0,1.09330930239487,1.09330930239487,0.546654651197433,0.546654651197433,0,0,1.09330930239487,0
