stage,Epithelial.cell,Erythroid.progenitor.cell,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell
24hpf,0,0,0,0,4.08640457285017
72hpf,0,0,1.06979114146608,1.06979114146608,5.34895570733039
21Day,1.33853308820331,1.33853308820331,0,0,0
