stage,Endothelial.cell,Goblet.cell,Granulocyte,Hepatocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast
24hpf,0,0,0,0,4.08640457285017,4.08640457285017,8.17280914570035,0
72hpf,0,0,0,0,1.06979114146608,3.20937342439823,2.13958228293216,0
21Day,0,0,0,0,2.67706617640661,4.01559926460992,0,1.33853308820331
22Month,0.546654651197433,0.546654651197433,0.546654651197433,7.10651046556663,1.09330930239487,0,0,0
