stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,98.07,0,28.6,0,0,0,0,0,0,0,0,0,0,0,0,4.09,4.09,4.09,134.85,0,0,0,0,314.65,465.85,4.09,0,36.78,0,0,0,0,12.26,0,0,0
72hpf,11.77,47.07,0,16.05,6.42,6.42,0,1.07,0,0,0,0,0,0,1.07,0,3.21,20.33,1.07,92,0,0,0,0,342.33,428.99,4.28,22.47,140.14,0,0,79.16,1.07,16.05,0,0,0
21Day,4.02,10.71,0,9.37,2.68,9.37,0,0,0,0,0,0,0,0,6.69,0,5.35,4.02,1.34,53.54,0,0,5.35,0,96.37,176.69,1.34,6.69,54.88,6.69,1.34,6.69,0,0,0,0,28.11
3Month,0.32,41.59,0.64,20.16,0.32,0,2.24,0,0,1.6,5.44,0,17.6,10.24,3.2,9.28,3.84,6.72,11.84,27.52,4.48,1.28,5.12,6.4,6.4,1.92,5.44,8,1.28,4.8,38.39,0.64,0,0.64,3.2,49.91,427.13
22Month,0,110.42,0.55,12.57,2.19,0,0.55,0,0.55,1.09,3.83,12.03,59.59,3.83,1.64,4.92,1.09,1.09,9.84,29.52,0.55,1.09,2.19,0,9.84,3.28,10.39,4.92,2.73,0,18.59,5.47,0.55,0,0.55,0,184.22
