stage,Erythrocyte..Liver.,Hepatocyte,Keratinocyte,Neural.progenitor.cell,Pancreatic.cell
24hpf,0,0,0,4.08640457285017,0
21Day,0,0,1.33853308820331,0,0
3Month,0,1.27979719821678,0,0,0.319949299554195
22Month,0.546654651197433,9.8397837215538,0,0,0
