stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,24.52,0,0,0,0,0,0,0,0,0,0,0,0,4.09,28.6,28.6,40.86,0,0,0,4.09,28.6,437.25,0,0,0,8.17,0,0,0,0,0,0,0,0,0,0
72hpf,14.98,3.21,0,17.12,4.28,9.63,0,1.07,0,0,0,0,0,0,3.21,0,8.56,26.74,8.56,46,0,6.42,0,2.14,532.76,189.35,2.14,3.21,0,33.16,1.07,0,0,26.74,2.14,3.21,3.21,0,0,0
21Day,21.42,5.35,1.34,53.54,2.68,29.45,0,14.72,0,2.68,0,0,4.02,2.68,68.27,4.02,13.39,17.4,12.05,87,0,0,8.03,0,140.55,72.28,8.03,0,0,28.11,5.35,0,4.02,16.06,1.34,16.06,5.35,0,0,17.4
3Month,0,9.6,2.56,94.07,1.28,0,2.88,3.2,16,29.76,0,0,123.82,31.04,10.88,21.12,4.8,37.11,27.84,35.83,5.12,0.32,10.24,7.04,8.64,4.16,8,3.2,0,0.64,3.84,0.64,129.26,4.8,0.96,0,0.64,19.84,61.75,58.87
22Month,0.55,21.87,3.28,52.48,0,0,3.28,5.47,6.56,61.77,15.85,0.55,276.06,26.24,15.85,43.19,1.64,9.29,45.92,55.21,1.09,13.12,4.92,1.64,8.2,1.09,10.39,19.68,1.64,1.09,1.64,0,29.52,5.47,1.64,0,0,2.19,0.55,34.44
