stage,Endothelial.cell,Epithelial.cell,Goblet.cell,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Muscle.cell,Neural.progenitor.cell,Primordial.germ.cell,T.cell
24hpf,0,0,0,0,0,0,0,0,0,8.17280914570035,0,0
21Day,0,0,0,0,0,0,0,1.33853308820331,0,0,0,0
3Month,0.319949299554195,0.319949299554195,0.639898599108391,1.59974649777098,0.319949299554195,1.27979719821678,0.319949299554195,0,0.639898599108391,0,0.319949299554195,0.319949299554195
