stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,24.52,16.35,0,608.87,163.46,0,0,4.09,0,0,4.09,0,24.52,0,0,8.17,0,98.07,32.69,8.17,2443.67,0,4.09,0,0,510.8,4985.41,4.09,0,32.69,0,0,0,0,0,53.12,0,0,0
72hpf,154.05,18.19,0,297.4,317.73,69.54,0,4.28,0,0,2.14,0,0,9.63,0,3.21,0,46,120.89,11.77,1458.13,0,43.86,49.21,28.88,4457.82,3202.95,7.49,1.07,443.96,0,0,70.61,118.75,109.12,41.72,0,0,0
21Day,65.59,9.37,1.34,251.64,81.65,54.88,0,8.03,0,2.68,2.68,5.35,0,18.74,6.69,6.69,12.05,6.69,50.86,12.05,920.91,0,0,179.36,8.03,1425.54,729.5,6.69,4.02,169.99,66.93,0,45.51,76.3,459.12,9.37,6.69,0,14.72
3Month,4.16,15.68,0.64,52.47,5.76,0,0.32,0.64,0.96,1.92,8,0.32,0,11.84,6.08,0.32,7.04,1.28,5.44,5.76,121.26,28.16,0,12.8,34.55,9.28,6.4,0.96,0.32,1.28,3.2,10.56,28.16,0.32,0.32,6.4,404.42,7.04,3.2
22Month,1.09,16.95,0,29.52,8.75,0,0,0,1.09,1.09,4.37,1.09,0,41,1.09,3.83,10.93,0,1.09,4.92,109.88,8.75,1.09,21.87,2.19,26.24,5.47,0,0,0.55,0,8.75,43.73,2.19,0,2.73,66.69,0,0
