stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,102.16,40.86,0,760.07,24.52,0,0,0,0,0,0,0,12.26,0,0,4.09,0,20.43,196.15,73.56,772.33,0,0,0,0,93.99,14862.25,0,0,204.32,0,0,0,0,0,4.09,0,0,0
72hpf,208.61,51.35,0,130.51,35.3,80.23,0,3.21,0,0,3.21,0,0,0,0,1.07,1.07,34.23,581.97,10.7,278.15,0,2.14,5.35,1.07,5348.96,2453.03,0,0,368.01,4.28,5.35,365.87,0,4.28,10.7,0,0,0
21Day,76.3,12.05,0,709.42,18.74,54.88,0,12.05,0,0,2.68,0,0,2.68,4.02,14.72,12.05,22.76,310.54,14.72,298.49,0,0,9.37,1.34,1124.37,882.09,2.68,4.02,143.22,58.9,4.02,156.61,9.37,24.09,4.02,1.34,0,6.69
3Month,1.6,26.24,0.64,356.1,10.24,0,0.96,0,0.96,1.92,5.76,0,0,18.56,5.12,1.28,10.88,2.88,122.86,6.4,84.15,2.56,0.32,3.84,1.6,5.44,8.64,1.28,0,1.92,4.8,97.26,4.16,0.32,0,0.64,2.24,16.96,4.16
22Month,0.55,19.13,0.55,97.3,8.2,0,0,0,1.64,0.55,9.84,25.15,0,62.32,5.47,0.55,5.47,0.55,49.75,7.11,67.24,0,3.83,1.64,0,3.83,13.12,1.64,1.64,0,0,53.57,8.2,1.09,0,1.09,0,0,2.19
