stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,16.35,0,0,8.17,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,7.49,5.35,0,5.35,1.07,4.28,0,1.07,0,0,0,0,0,0,0,8.56,17.12,2.14,19.26,1.07,1.07,1.07,2105.35,40.65,1.07,2.14,17.12,0,1.07,7.49,916.81,710.34,2.14,0,0,0
21Day,18.74,4.02,0,48.19,9.37,38.82,0,4.02,0,4.02,0,16.06,0,10.71,6.69,5.35,29.45,9.37,68.27,0,9.37,1.34,236.92,34.8,0,2.68,20.08,26.77,0,9.37,1318.46,4326.14,5.35,0,0,13.39
3Month,119.66,0.96,0.32,4.48,1.92,0,0,0,0.32,0,0,7.68,2.56,0,3.52,76.47,1.28,0.96,1.28,0,0.96,0.96,14.08,0,0.32,0,0,1.92,22.72,0.64,10.24,6.4,0.32,2.56,1.6,0.96
22Month,54.67,0,1.64,3.28,0.55,0,0.55,0,0,3.83,0.55,8.75,1.64,0.55,2.19,6.01,0.55,2.19,1.64,1.09,0,0,1.09,0,0,1.09,0,1.09,6.56,1.09,92.93,1.64,0,0.55,0,1.64
