stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,20.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,3.21,0,0,0,1.07,0,0,0,0,0,0,0,0,11.77,0,0,0,0,0,0,0,0,0,57.77,4.28,0,0,3.21,0,0,2.14,0,0,1.07,0,0,0
21Day,41.49,2.68,8.03,183.38,4.02,151.25,0,14.72,0,5.35,0,20.08,4.02,3959.38,24.09,12.05,68.27,76.3,112.44,0,1.34,14.72,0,212.83,107.08,0,14.72,33.46,100.39,0,17.4,2.68,42.83,5.35,0,0,84.33
3Month,0,0.96,0.64,19.52,0,0,0.32,0,1.28,7.68,0,10.24,4.8,43.19,4.48,1.28,3.2,14.08,4.16,1.28,0,0.64,0.32,16.64,2.24,0.96,2.24,0.32,1.92,8.64,0,0,0,0,0.96,2.88,73.91
22Month,0.55,0.55,0,2.19,0,0,1.09,0,1.64,4.37,1.09,28.97,0.55,20.77,4.37,1.09,0.55,21.32,0,0,0.55,0,0,14.21,1.64,0,0,0,0,7.65,0,0,0,0,0,0,3.83
