stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,114.42,0,93.99,0,0,0,4.09,0,0,0,0,0,4.09,0,8.17,0,204.32,49.04,0,0,0,0,12.26,506.71,0,0,0,20.43,0,0,0,0,0,4.09,0,0,0
72hpf,35.3,121.96,0,141.21,5.35,2.14,0,1.07,0,10.7,0,0,0,6.42,0,22.47,263.17,44.93,108.05,0,1.07,2.14,1.07,433.27,113.4,1.07,0,0,57.77,2.14,0,12.84,23.54,6.42,4.28,0,0,0
21Day,57.56,57.56,0,879.42,0,24.09,0,8.03,1.34,56.22,0,2.68,1.34,54.88,6.69,13.39,796.43,88.34,157.95,0,0,45.51,0,301.17,48.19,1.34,16.06,0,57.56,37.48,4.02,8.03,5.35,36.14,5.35,1.34,0,12.05
3Month,0.32,7.68,0,56.95,0,0,0.32,0.32,2.24,31.99,0,8.96,4.16,0.96,3.2,0.32,53.43,10.56,4.16,1.92,0,0.96,1.92,0.96,0,0,1.28,0,0.96,1.28,3.84,0,0,0,0.32,2.56,0.64,1.28
22Month,0,16.95,1.09,42.09,0,0,1.09,1.64,0.55,61.23,1.64,38.81,2.19,8.2,3.83,0,15.85,26.24,8.2,0,0,1.09,0,2.19,0.55,0.55,0,0.55,1.64,1.09,2.73,1.64,0,0,0,0,0,4.92
