stage,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.progenitor.cell,Smooth.muscle.cell,Spermatocyte,T.cell
72hpf,0,0,0,0,0,0,1.06979114146608,0,0,0
21Day,0,1.33853308820331,1.33853308820331,0,0,1.33853308820331,0,0,0,0
3Month,0.319949299554195,0.959847898662586,0,0.319949299554195,0.319949299554195,0,0,0,0.319949299554195,0
22Month,1.09330930239487,4.9198918607769,0,0,1.09330930239487,0,0,0.546654651197433,0,0.546654651197433
