stage,Cardiomyocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Erythroid.progenitor.cell,Granulosa.cell,Hepatocyte,Immune.progenitor.cell,Ionocyte,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Radial.glia,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,20.4320228642509,4.08640457285017,73.5552823113031,4.08640457285017,0,0,0
72hpf,1.06979114146608,2.13958228293216,0,0,0,0,0,0,0,1.06979114146608,3.20937342439823,21.3958228293216,14.9770759805251,2.13958228293216,0,1.06979114146608,0
21Day,1.33853308820331,2.67706617640661,1.33853308820331,6.69266544101654,4.01559926460992,0,0,1.33853308820331,1.33853308820331,1.33853308820331,10.7082647056265,9.36973161742315,12.0467977938298,4.01559926460992,1.33853308820331,1.33853308820331,1.33853308820331
22Month,0,0,0,0,0,7.65316511676407,1.6399639535923,0,0,0,0,0,0,0,0,0,0
