stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,20.43,0,0,0,0,0,0,0,0,0,0,4.09,0,36.78,4.09,16.35,0,0,0,0,0,98.07,0,0,0,4.09,0,0,0,0,0,0,0,0
72hpf,0,0,0,2.14,0,2.14,0,0,0,0,0,0,0,0,0,1.07,5.35,1.07,4.28,0,0,0,0,7.49,10.7,0,0,0,0,0,1.07,1.07,0,0,0,0,0
21Day,0,0,0,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34,0,0,0,0,0,0,0,0,0,1.34,1.34,0,1.34,0,0,0,0,0
3Month,0.64,3.2,1.6,33.91,0,0,1.6,0.64,3.84,10.56,0,47.35,15.68,0.64,16.64,1.92,14.72,11.2,9.6,2.88,0,1.92,5.12,0.96,0,2.24,0.96,0,0.32,4.16,13.76,0.64,0,0.32,1.92,5.12,7.68
22Month,0.55,11.48,2.19,35.53,0.55,0,1.64,0,6.56,59.04,17.49,299.57,9.84,4.92,32.8,6.01,2.73,21.87,22.41,1.64,14.21,4.37,0,1.09,0.55,2.73,2.19,312.69,1.09,2.73,3.83,6.01,5.47,0,1.09,0,11.48
