stage,Endothelial.cell,Ionocyte,Keratinocyte,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Radial.glia,Spermatocyte
24hpf,0,0,0,4.08640457285017,0,0,0,0
72hpf,0,2.13958228293216,2.13958228293216,1.06979114146608,2.13958228293216,0,0,0
21Day,1.33853308820331,0,0,0,0,0,1.33853308820331,0
3Month,0,0,0,0,0,1.91969579732517,0,1.27979719821678
