stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,261.53,44.95,0,212.49,12.26,8.17,0,4.09,0,8.17,0,65.38,0,0,0,0,130.76,122.59,314.65,359.6,0,0,0,12.26,237.01,3032.11,4.09,0,0,36.78,0,0,0,0,0,0,20.43,0,0,0
72hpf,308.1,38.51,0,172.24,41.72,67.4,0,10.7,0,0,0,0,2.14,0,18.19,2.14,252.47,437.54,35.3,290.98,0,82.37,7.49,26.74,2190.93,1252.73,8.56,22.47,0,283.49,27.81,0,6.42,126.24,28.88,11.77,49.21,0,0,0
21Day,322.59,22.76,28.11,799.1,29.45,191.41,0,161.96,4.02,13.39,0,0,124.48,10.71,148.58,137.87,119.13,388.17,128.5,519.35,0,4.02,72.28,14.72,721.47,426.99,13.39,10.71,0,227.55,96.37,0,2.68,70.94,34.8,120.47,18.74,2.68,0,81.65
3Month,17.92,23.68,34.23,558.63,7.04,0,16.32,7.36,84.15,96.94,1.6,0,2295.32,178.53,23.68,553.51,105.26,179.17,159.01,165.09,43.51,4.48,57.59,57.59,29.76,5.76,20.16,16.32,0,6.4,61.11,0.32,341.39,6.08,1.28,0.32,3.52,41.59,127.02,96.94
22Month,21.87,60.13,52.48,227.95,3.28,0,18.59,15.31,44.83,248.18,119.72,0,3869.22,91.84,55.76,601.87,25.69,57.95,252.01,183.13,6.01,69.97,42.09,2.73,24.6,4.37,33.89,26.24,15.85,12.03,8.75,0,74.89,21.32,21.32,0,1.64,7.65,0,43.73
