stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,4.09,0,4.09,0,0,0,0,0,0,0,0,0,0,49.04,0,0,4.09,0,0,0,0,4.09,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,196.84,37.44,0,1.07,0,0,0,0,12.84,7.49,0,0,0,3.21,0,0,1.07,0,0,1.07,0,0,0
21Day,4.02,0,5.35,45.51,8.03,0,1.34,0,0,0,1.34,2.68,4.02,1.34,614.39,32.12,4.02,12.05,0,0,2.68,0,25.43,4.02,0,0,0,2.68,6.69,0,0,0,1.34,0,0,0,1.34
3Month,0.64,0.64,19.2,38.39,0,2.24,0,39.67,8.96,0,72.31,5.76,0,10.88,814.91,10.24,6.72,7.36,2.24,0.32,2.88,2.24,2.24,0.32,1.92,0.64,0,0.64,2.24,4.8,0,0,0,0,4.48,1.6,8.64
22Month,0,1.64,149.24,57.4,0,1.09,0,95.12,7.65,3.83,69.43,4.37,0,12.03,250.91,2.19,4.92,7.65,0,3.83,3.83,0,0,0,1.64,0.55,0.55,0,0.55,8.2,0,1.64,0,0.55,0,0,1.09
