stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,4.09,0,0,0,0,0,8.17,0,12.26,0,0,0,0,0,0,0,257.44,0,0,0,0,0,4.09,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,13.91,3.21,0,9.63,2.14,16.05,0,10.7,0,4.28,0,0,0,72.75,0,3.21,19.26,26.74,19.26,0,1.07,0,0,1731.99,67.4,0,90.93,0,26.74,0,0,0,70.61,0,2.14,1.07,0,0,0
21Day,14.72,0,2.68,32.12,1.34,58.9,0,25.43,0,57.56,0,8.03,65.59,621.08,2.68,5.35,21.42,174.01,29.45,0,0,6.69,0,530.06,30.79,1.34,30.79,0,18.74,36.14,0,0,12.05,2.68,14.72,1.34,0,0,465.81
3Month,0,5.76,1.28,39.67,0,0,8,11.52,10.24,290.51,0.32,48.31,725.33,76.47,28.16,3.2,9.28,177.25,13.44,4.16,0.32,4.8,6.4,3.52,0.32,2.88,13.76,0,1.28,9.92,1.92,11.84,0.32,0.32,0,0.96,8.32,9.92,659.74
22Month,0,9.84,0.55,12.57,0,0,6.56,16.95,0.55,334.55,0,111.52,340.02,127.37,10.39,0.55,1.64,214.29,12.57,0,5.47,1.64,0,5.47,0.55,2.73,31.71,0.55,0,3.28,0,1.64,2.73,1.64,0,0.55,0,0,256.38
