stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,12.26,0,49.04,0,4.09,0,4.09,0,0,0,0,0,0,0,8.17,40.86,44.95,134.85,0,0,0,0,20.43,841.8,0,0,0,20.43,0,0,0,0,0,0,0,0
72hpf,12.84,4.28,0,13.91,1.07,4.28,0,5.35,0,0,0,0,0,9.63,0,12.84,24.61,1.07,49.21,0,4.28,0,0,85.58,218.24,0,1.07,0,36.37,3.21,2.14,10.7,0,4.28,0,0,0
21Day,21.42,2.68,0,52.2,1.34,42.83,0,38.82,0,0,0,0,1.34,22.76,0,1.34,10.71,9.37,50.86,0,0,6.69,0,16.06,61.57,1.34,1.34,0,22.76,4.02,1.34,8.03,1.34,1.34,0,0,5.35
3Month,0.96,1.28,0.64,19.52,0,0,0.96,2.24,2.24,9.92,0,18.56,8.64,2.56,4.8,1.6,6.08,5.76,4.8,2.24,0.32,0.96,1.92,1.6,0.64,0.96,1.28,0,0.96,3.2,352.26,0,0,0,2.56,100.78,12.48
22Month,0,3.28,3.28,12.57,0,0,1.09,4.37,1.64,13.12,4.37,56.85,3.28,14.76,8.2,0,1.09,21.87,2.73,0.55,2.19,1.64,0,0.55,0.55,1.09,0,18.04,0.55,0,69.43,2.19,0,0.55,0,0.55,6.01
