stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,212.49,363.69,0,662,28.6,4.09,0,4.09,0,0,0,0,32.69,8.17,0,4.09,0,102.16,187.97,93.99,1299.48,0,0,0,8.17,531.23,9717.47,4.09,0,0,175.72,4.09,0,4.09,0,0,53.12,0,0,0
72hpf,253.54,344.47,0,401.17,94.14,87.72,0,7.49,0,0,0,1.07,0,7.49,0,12.84,1.07,261.03,623.69,17.12,1248.45,0,69.54,81.3,12.84,4961.69,3047.83,12.84,51.35,0,1002.39,24.61,8.56,358.38,41.72,29.95,98.42,0,0,0
21Day,323.93,112.44,24.09,801.78,32.12,167.32,0,95.04,0,8.03,6.69,2.68,0,33.46,5.35,84.33,64.25,88.34,306.52,53.54,1268.93,0,0,364.08,2.68,1180.59,793.75,9.37,52.2,0,509.98,95.04,17.4,129.84,46.85,117.79,36.14,6.69,1.34,30.79
3Month,5.44,196.13,16.32,641.82,6.08,0,7.68,7.68,1.92,89.27,37.11,3.52,0,1475.93,40.31,12.48,224.28,118.06,238.36,66.23,328.27,48.95,3.2,224.28,56.95,40.95,14.08,37.75,44.15,0,21.44,39.03,1320.75,24.64,1.6,0.64,11.84,136.62,273.24,32.95
22Month,4.92,306.13,27.33,404.52,6.01,0,9.29,6.56,2.19,55.76,35.53,150.33,0,2617.38,18.59,37.17,301.21,41.55,69.43,68.33,334.01,13.67,69.97,192.97,3.83,35.53,6.01,41.55,79.26,5.47,19.13,9.84,322.53,79.26,38.27,0,4.37,23.51,1.64,9.84
