stage,Epithelial.cell,Erythrocyte,Goblet.cell,Hepatocyte,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast
72hpf,0,0,0,0,1.06979114146608,0,5.34895570733039,1.06979114146608,2.13958228293216
21Day,1.33853308820331,1.33853308820331,0,0,0,1.33853308820331,6.69266544101654,0,0
3Month,0,0,2.55959439643356,0.319949299554195,0,0,0,0,0
