stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythrocyte,Erythrocyte..Liver.,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic.cell,Pancreatic.macrophage,Primordial.germ.cell,Retinal.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17280914570035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.20937342439823,1.06979114146608,0,0,0,0,0,1.06979114146608,0,0,0,0,0,0,0,0,0,0,0
21Day,4.01559926460992,0,4.01559926460992,1.33853308820331,0,0,10.7082647056265,0,0,0,14.7238639702364,0,0,1.33853308820331,131.176242643924,2.67706617640661,0,0,0,0,4.01559926460992,0,0,0,0,1.33853308820331,1.33853308820331,0,0,0,0,0,18.7394632348463
3Month,0.319949299554195,0.639898599108391,12.4780226826136,0,0.639898599108391,1.59974649777098,77.4277304921153,0,6.39898599108391,36.7941694487325,1.91969579732517,4.79923949331293,1.27979719821678,1.91969579732517,164.773889270411,3.51944229509615,1.27979719821678,0.319949299554195,0.319949299554195,0.639898599108391,0,0.639898599108391,0.959847898662586,0.959847898662586,0,0,1.27979719821678,0.319949299554195,3.83939159465034,0,2.23964509687937,1.59974649777098,169.253179464169
22Month,0,0.546654651197433,4.9198918607769,0,1.09330930239487,0,80.3582337260227,1.6399639535923,14.2130209311333,9.8397837215538,1.6399639535923,2.18661860478973,0,0.546654651197433,104.957693029907,2.73327325598717,0,0.546654651197433,0,0,0,0,0.546654651197433,0.546654651197433,0.546654651197433,0,0,0,1.6399639535923,1.09330930239487,0,0,92.9312907035637
