stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,65.38,0,0,0,0,0,0,0,0,0,0,0,4.09,28.6,723.29,12.26,0,0,0,0,4.09,16.35,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,0,0,28.88,0,3.21,0,0,0,0,0,0,0,2.14,0,5.35,104.84,248.19,5.35,0,0,1.07,0,78.09,12.84,5.35,1.07,0,6.42,0,0,0,0,1.07,2.14,0,0,0
21Day,9.37,0,2.68,89.68,0,30.79,0,8.03,0,1.34,0,4.02,0,143.22,5.35,6.69,29.45,1282.31,28.11,0,0,5.35,0,60.23,13.39,2.68,1.34,0,12.05,34.8,1.34,2.68,8.03,5.35,1.34,0,0,33.46
3Month,0.64,14.4,8,212.45,0.64,0,3.2,0,26.56,43.19,0.32,146.86,40.31,14.4,87.67,13.44,81.91,3111.19,27.84,6.08,1.28,11.84,5.12,8.96,0.64,8.96,2.56,0,1.6,14.72,29.12,0.64,0.64,0,0.96,4.48,26.24,128.3
22Month,0.55,6.01,7.65,89.1,0.55,0,4.92,1.09,27.33,36.08,9.29,201.17,28.97,37.72,135.57,4.37,27.88,3740.76,21.87,0,9.29,4.37,1.64,10.39,0.55,12.03,9.84,1.64,1.09,6.01,20.23,1.09,1.64,0,0,1.09,0,77.62
