stage,Cardiomyocyte,Epithelial.cell,Hepatocyte,Immune.progenitor.cell,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,T.cell
24hpf,0,4.08640457285017,0,0,0,0,8.17280914570035,0,0
72hpf,0,0,0,0,2.13958228293216,2.13958228293216,7.48853799026255,2.13958228293216,0
21Day,1.33853308820331,0,0,1.33853308820331,2.67706617640661,1.33853308820331,0,0,0
3Month,0,0.639898599108391,0,0,0,0,0,0,0.319949299554195
22Month,0,0.546654651197433,3.2799279071846,0,0,0,0,0,0
