stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,224.75,0,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0,8.17,0,0,0,0,0,0,0,28.6,8.17,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,880.44,1.07,0,6.42,0,4.28,0,0,0,0,0,0,0,0,0,2.14,37.44,1.07,5.35,0,3.21,1.07,0,41.72,26.74,0,1.07,9.63,0,0,0,1.07,1.07,3.21,1.07,0,0,0
21Day,1334.52,6.69,1.34,45.51,1.34,38.82,0,9.37,0,0,0,4.02,2.68,18.74,5.35,2.68,22.76,9.37,121.81,0,0,14.72,0,62.91,37.48,1.34,0,20.08,22.76,0,4.02,10.71,5.35,17.4,9.37,0,0,5.35
3Month,124.14,1.6,0.96,15.04,0,0,1.28,0,2.56,18.56,0,20.48,21.12,0.64,9.28,1.92,12.16,13.76,9.6,2.56,0,1.6,1.28,0.32,0,0.96,0.32,0.96,0.96,0.32,22.72,0.32,0,0,0.32,3.84,56.63,8
22Month,41,2.19,1.09,6.56,0,0,0.55,0,1.09,26.79,2.19,43.19,10.93,1.09,6.01,1.09,1.09,15.31,9.29,0,1.09,2.73,0,0,0.55,0,0.55,1.09,0.55,0,24.6,0.55,0,0,0,1.09,0,2.73
