stage,Endothelial.cell,Epithelial.cell,Erythrocyte,Granulosa.cell,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Mesenchymal.cell,Mt.rich.cell,Neural.progenitor.cell,Primordial.germ.cell
24hpf,0,4.08640457285017,0,0,0,0,0,0,0,12.2592137185505,0
72hpf,0,0,0,0,0,0,0,1.06979114146608,0,0,0
21Day,1.33853308820331,0,1.33853308820331,0,0,1.33853308820331,0,1.33853308820331,0,0,0
3Month,0,0,0,0,0.319949299554195,0,0.319949299554195,0,0,0,0.639898599108391
22Month,0,0.546654651197433,0,0.546654651197433,5.46654651197433,0,1.09330930239487,0,0.546654651197433,0,0
