stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,4.09,0,85.81,36.78,0,0,0,0,0,0,4.09,0,0,0,0,8.17,12.26,28.6,220.67,0,0,0,384.12,40.86,6231.77,4.09,0,4.09,0,0,0,0,0,28.6,0,0,0
72hpf,31.02,4.28,0,28.88,336.98,22.47,0,1.07,0,1.07,0,0,0,0,0,0,11.77,14.98,2.14,111.26,0,0,1.07,706.06,746.71,882.58,4.28,4.28,71.68,1.07,0,818.39,106.98,82.37,228.94,0,0,0
21Day,8.03,2.68,0,24.09,174.01,16.06,0,2.68,0,0,0,0,4.02,0,4.02,2.68,0,9.37,2.68,69.6,0,0,1.34,204.8,183.38,218.18,0,9.37,24.09,14.72,2.68,93.7,107.08,219.52,128.5,0,0,8.03
3Month,0.64,3.2,2.88,30.08,14.08,0,0.64,0,6.72,7.36,0.32,0,34.55,11.52,0.64,12.16,1.6,8.96,6.08,15.36,4.16,0.64,2.88,1347.31,3.2,6.4,3.2,3.2,0,5.12,29.76,7.04,0.32,0.32,6.08,2.88,24.96,5.12
22Month,0.55,3.28,2.73,20.77,8.75,0,0.55,0,2.19,12.03,25.69,0,130.1,2.73,1.09,12.03,0.55,1.09,8.2,13.12,0,3.28,1.09,98.4,3.83,8.2,3.28,32.8,0.55,0.55,10.39,10.93,69.97,0,4.37,0,0,2.73
