stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,12.26,0,0,0,0,0,0,0,523.06,0,0,0,0,0,4.09,0,4.09,0,0,0,0,0,49.04,0,0,0,0,0,0,0,0,0,8.17,0,0,0
72hpf,11.77,3.21,0,18.19,0,7.49,0,0,0,0,0,1.07,0,0,1.07,0,38.51,10.7,0,5.35,0,3.21,0,0,401.17,36.37,20.33,2.14,0,13.91,1.07,0,2.14,657.92,699.64,12.84,0,0,0
21Day,87,8.03,10.71,287.78,5.35,160.62,0,14.72,13.39,8.03,0,0,66.93,18.74,44.17,21.42,4.02,101.73,50.86,265.03,0,2.68,46.85,1.34,428.33,87,6.69,21.42,0,153.93,116.45,6.69,9.37,13366.59,71537.9,44.17,1.34,0,28.11
3Month,0.32,1.6,3.2,68.79,0,0,0.64,0,9.6,2.24,0,0,17.6,2.88,0.32,9.92,0.32,25.28,10.56,16,2.56,0,22.4,1.6,4.8,0,47.99,0.32,0,0,1.28,12.8,0.64,37.43,17.28,3.84,1.28,2.56,2.88
22Month,0.55,18.04,20.77,60.13,1.09,0,1.09,1.09,24.05,58.49,12.03,0,133.93,4.37,2.73,126.28,0.55,10.39,37.17,24.05,1.09,7.65,28.97,0.55,82,0.55,473.95,12.03,3.83,0,3.28,7.11,55.21,6404.06,37.72,8.2,0,0,13.12
