stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,93.99,28.6,0,196.15,24.52,4.09,0,4.09,0,0,0,0,12.26,0,0,0,8.17,28.6,310.57,126.68,375.95,0,4.09,0,0,269.7,2210.74,4.09,0,0,44.95,0,0,0,0,0,8.17,0,0,0
72hpf,90.93,28.88,0,157.26,75.96,82.37,0,4.28,0,0,1.07,0,0,3.21,0,11.77,1.07,80.23,764.9,16.05,307.03,0,9.63,8.56,6.42,2126.74,913.6,14.98,23.54,0,336.98,12.84,3.21,114.47,27.81,11.77,32.09,0,0,1.07
21Day,103.07,24.09,13.39,491.24,45.51,151.25,0,74.96,0,0,6.69,0,0,30.79,13.39,127.16,56.22,20.08,305.19,85.67,382.82,2.68,1.34,49.53,1.34,535.41,219.52,4.02,22.76,0,159.29,57.56,20.08,58.9,12.05,50.86,16.06,2.68,0,54.88
3Month,3.2,29.76,14.08,374.02,16.64,0,9.28,7.68,0.64,54.39,77.11,0.64,0,353.86,101.42,16.32,234.84,29.76,119.66,94.7,137.58,16.64,0.32,23.36,26.88,18.24,5.12,24.64,33.59,0,6.4,17.92,611.1,3.52,0.96,0,2.24,53.43,286.99,127.66
22Month,0.55,38.27,19.68,166.73,6.01,0,8.75,9.29,0,52.48,144.32,96.21,0,888.86,88.56,42.09,315.42,7.65,38.27,152.52,156.89,2.73,19.68,14.21,0.55,17.49,4.92,24.6,38.81,14.76,6.56,1.09,147.6,15.85,12.03,0,0.55,12.03,1.64,49.2
