stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,0,0,28.6,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,44.95,0,0,0,0,8.17,159.37,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,2.14,0,6.42,3.21,3.21,0,1.07,0,0,0,0,0,1.07,0,4.28,6.42,3.21,17.12,0,0,0,0,68.47,69.54,0,0,0,17.12,1.07,0,5.35,0,0,0,0,0
21Day,4.02,0,0,17.4,0,4.02,0,0,0,1.34,1.34,0,0,10.71,1.34,4.02,8.03,1.34,25.43,1.34,0,4.02,1.34,12.05,28.11,0,0,0,18.74,1.34,2.68,2.68,1.34,0,0,0,2.68
3Month,0,1.28,1.92,18.24,0,0,0.64,0,1.92,3.52,0,54.07,4.8,1.28,10.56,1.92,4.16,5.76,5.12,0.64,0.96,0.96,2.24,0,0,0.32,0.96,0,0,0.32,60.79,0.32,0,0.32,1.28,8.32,3.84
22Month,0,9.84,2.73,25.69,0,0,0,0.55,4.92,15.85,7.65,194.06,3.83,4.37,23.51,0.55,1.09,18.59,13.12,1.64,15.85,0.55,0,0.55,1.09,3.28,0,111.52,0,0.55,32.25,1.09,1.09,0,1.09,0,4.92
