stage,Endothelial.cell,Epithelial.cell,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Neural.cell,Primordial.germ.cell,Retinal.cell
24hpf,0,0,0,0,0,0,0,0,0,12.2592137185505,0,0,0,0,0,0,0
72hpf,1.06979114146608,2.13958228293216,0,0,0,0,0,0,0,32.0937342439823,0,0,0,0,1.06979114146608,0,0
21Day,0,6.69266544101654,1.33853308820331,0,0,0,0,0,0,14.7238639702364,0,0,0,0,0,0,0
3Month,0,3.19949299554195,0,0.319949299554195,0,0,2.23964509687937,0.639898599108391,0.319949299554195,0,0.639898599108391,0.639898599108391,0.639898599108391,0,0,1.59974649777098,0
22Month,0,2.73327325598717,0,2.18661860478973,1.09330930239487,0.546654651197433,24.0528046526871,0,1.09330930239487,0,0.546654651197433,0,0,0.546654651197433,0,0,0.546654651197433
