stage,Epithelial.cell,Immune.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Nephron.cell,Neural.progenitor.cell,Primordial.germ.cell
24hpf,4.08640457285017,0,8.17280914570035,0,0,0,4.08640457285017,0
21Day,5.35413235281323,0,2.67706617640661,2.67706617640661,0,1.33853308820331,0,0
3Month,0.319949299554195,0,0,0.319949299554195,0.319949299554195,0,0,1.59974649777098
22Month,0,0.546654651197433,0,0,0,0,0,0
