stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,81.73,28.6,0,0,0,0,16.35,400.47,0,0,0,12.26,0,0,0,0,0,4.09,0,0,0
72hpf,5.35,0,0,6.42,2.14,2.14,0,0,0,0,1.07,0,0,0,0,0,0,10.7,8.56,6.42,0,1.07,0,0,89.86,55.63,0,0,0,5.35,0,0,0,4.28,1.07,1.07,0,0,0
21Day,18.74,0,0,40.16,0,8.03,0,6.69,0,0,2.68,0,1.34,2.68,10.71,1.34,2.68,13.39,14.72,36.14,0,0,6.69,0,53.54,30.79,0,0,0,5.35,5.35,0,0,2.68,1.34,2.68,0,0,5.35
3Month,2.56,15.04,10.88,211.49,0.32,0,50.23,2.56,0.32,161.57,83.19,0.96,264.28,315.47,4.8,12993.14,21.12,69.11,66.23,80.63,11.2,1.6,18.56,18.24,16,1.28,14.08,17.28,0,2.24,81.91,0.32,53.75,1.28,0,0.96,25.6,60.47,60.15
22Month,1.09,21.87,9.29,69.97,1.09,0,12.03,1.64,1.09,229.05,68.88,19.13,435.14,375.01,8.2,12587.27,4.92,7.65,48.11,62.32,4.92,19.13,9.84,0,2.73,1.64,10.39,12.57,1.09,4.92,15.31,0,20.77,6.56,1.64,0,1.64,0.55,25.15
