stage,Epithelial.cell,Epithelial.cell..Brain.,Keratinocyte,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell
24hpf,0,0,0,0,4.08640457285017,0
72hpf,1.06979114146608,3.20937342439823,1.06979114146608,0,2.13958228293216,1.06979114146608
21Day,1.33853308820331,0,0,0,0,0
3Month,0,0,0,8.95858038751747,0,0
