stage,Epithelial.cell,Erythrocyte,Hepatocyte,Immune.cell,Ionocyte,Keratinocyte,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Smooth.muscle.cell,Spermatocyte
24hpf,0,0,0,0,0,0,4.08640457285017,4.08640457285017,0,0,0,0
72hpf,0,0,0,0,1.06979114146608,2.13958228293216,2.13958228293216,1.06979114146608,0,0,0,0
21Day,0,1.33853308820331,0,0,0,0,0,0,0,1.33853308820331,0,0
3Month,0,0,0.639898599108391,0.319949299554195,0,0,0,0,0.319949299554195,0,0.639898599108391,0.319949299554195
22Month,0.546654651197433,0,2.73327325598717,0,0,0,0,0,0,0,0,0
