stage,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Granulocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Pancreatic.cell,Primordial.germ.cell,Retinal.cone.cell,Spermatocyte
72hpf,0,0,19.2562405463894,0,0,0,0,1.06979114146608,0,0,0,0,2.13958228293216,0,0,0,0,0,0
21Day,0,1.33853308820331,30.7862610286761,1.33853308820331,0,1.33853308820331,1.33853308820331,1.33853308820331,0,1.33853308820331,0,0,1.33853308820331,1.33853308820331,0,2.67706617640661,0,1.33853308820331,0
3Month,0.319949299554195,1.27979719821678,13.117921281722,0,0.639898599108391,0,0.639898599108391,2.23964509687937,0.639898599108391,0,0.319949299554195,0.319949299554195,0.319949299554195,0,0.639898599108391,0,4.79923949331293,0,8.95858038751747
