stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.43,0,0,0,0,49.04,49.04,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,44.93,12.84,0,18.19,9.63,49.21,0,1.07,0,3.21,0,1.07,0,2.14,0,11.77,70.61,13.91,62.05,0,6.42,3.21,0,5705.2,205.4,10.7,32.09,89.86,2.14,4.28,40.65,5.35,3.21,7.49,0,0,0
21Day,9.37,0,5.35,44.17,6.69,36.14,0,5.35,0,1.34,0,1.34,0,12.05,8.03,0,28.11,8.03,78.97,0,0,9.37,0,1697.26,45.51,5.35,20.08,29.45,37.48,8.03,38.82,6.69,16.06,4.02,0,0,6.69
3Month,0.32,1.28,0.96,12.48,2.88,0,0.32,0.32,1.6,4.8,0.32,14.72,4.16,0,3.84,1.28,5.44,1.92,22.72,4.48,0,1.28,1.6,31.36,2.88,10.56,10.56,2.24,2.56,160.29,9.28,1.28,0,0,1.28,5.44,3.2
22Month,1.09,1.64,0,7.65,1.09,0,1.09,0,1.64,9.29,2.19,77.62,2.73,1.64,10.39,0.55,2.19,3.28,15.31,3.28,1.64,1.09,0,24.05,0,14.76,5.47,2.19,0.55,97.85,36.08,1.64,0,0,0.55,0,1.09
