stage,Epithelial.cell,Erythrocyte,Hepatocyte,Immune.cell,Keratinocyte,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Nephron.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Radial.glia,Spermatocyte
24hpf,4.08640457285017,0,0,0,0,0,0,0,4.08640457285017,0,0,0,0,0
72hpf,0,0,0,0,0,3.20937342439823,0,0,1.06979114146608,1.06979114146608,0,0,0,0
21Day,0,1.33853308820331,0,0,0,0,0,0,0,1.33853308820331,1.33853308820331,0,0,0
3Month,1.27979719821678,0,1.27979719821678,0.319949299554195,0.319949299554195,0.639898599108391,0.319949299554195,0.319949299554195,0.319949299554195,0,0,18.5570593741433,0.319949299554195,1.91969579732517
22Month,0.546654651197433,0,2.73327325598717,0,0,0,0,0,0,0,0,2.18661860478973,0,0
