stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,98.07,89.9,0,110.33,0,0,0,0,4.09,0,0,4.09,0,0,0,0,4.09,16.35,28.6,568.01,0,0,0,0,208.41,3984.24,0,0,102.16,0,0,0,0,0,0,0,0,0
72hpf,84.51,88.79,0,40.65,1.07,6.42,0,0,0,0,0,0,0,0,0,0,4.28,19.26,3.21,378.71,0,0,17.12,0,451.45,286.7,0,1.07,143.35,0,0,144.42,1.07,2.14,2.14,0,0,0
21Day,40.16,20.08,0,52.2,1.34,12.05,0,0,0,0,0,0,4.02,0,2.68,0,12.05,5.35,6.69,190.07,0,0,57.56,0,58.9,48.19,1.34,2.68,25.43,10.71,0,32.12,1.34,9.37,1.34,0,0,1.34
3Month,2.88,76.47,0,88.95,0.32,0,0.96,0.64,3.52,2.88,0.64,0,8.64,5.12,0.32,4.48,4.48,33.59,4.8,79.03,1.6,0,14.72,1.28,2.56,0.64,1.92,0.64,9.28,3.84,2.88,0.32,0,0,0.64,157.1,5.76,1.6
22Month,0.55,197.34,3.28,38.81,0,0,0.55,0.55,4.37,2.73,6.01,0,21.32,1.64,0.55,6.01,3.83,6.01,3.83,48.11,0.55,1.64,23.51,0.55,1.09,0.55,3.28,0,10.39,1.09,1.64,0,0.55,0,0.55,26.24,0,2.19
