stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,0,0,968.48,0,0,0,0,0,8.17,0,0,0,0,0,0,4.09,1107.42,8.17,0,0,0,0,8.17,122.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.14,0,0,13.91,8.56,10.7,0,0,0,131.58,0,0,0,2.14,0,5.35,32.09,381.92,559.5,0,0,0,0,48.14,49.21,0,2.14,0,7.49,0,0,0,4.28,0,0,0,0,0,0
21Day,12.05,1.34,6.69,152.59,140.55,50.86,0,2.68,2.68,299.83,0,8.03,33.46,101.73,2.68,25.43,80.31,900.83,1689.23,0,0,6.69,1.34,53.54,38.82,1.34,5.35,0,20.08,41.49,0,0,294.48,1.34,17.4,8.03,0,0,5.35
3Month,1.28,2.24,0,47.35,0.96,0,3.52,0,5.12,622.94,1.92,24,283.8,5.76,7.36,4.48,8.64,446.33,281.24,2.24,0.96,2.56,3.84,2.88,0.64,2.88,0.32,0,0.32,5.44,0.96,5.76,1.28,0,0,0,4.48,4.8,5.12
22Month,2.73,9.29,2.19,44.83,1.64,0,36.08,1.64,8.2,2666.03,971.41,90.2,101.68,48.11,8.75,1.09,9.29,1568.35,95.12,0,8.75,2.19,0,1.09,0.55,3.83,4.92,6.01,0.55,3.28,0,2.19,4.37,6.01,0,1.09,0,0,4.37
