stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,20.43,0,0,0,0,0,0,0,0,8.17,0,0,0,0,0,28.6,24.52,16.35,0,0,0,0,8.17,89.9,0,0,0,4.09,0,0,0,0,0,0,0,0,0
72hpf,9.63,9.63,0,21.4,1.07,6.42,0,1.07,0,0,0,0,0,0,0,3.21,0,21.4,104.84,16.05,26.74,0,5.35,0,0,212.89,84.51,1.07,2.14,0,31.02,2.14,0,0,12.84,3.21,3.21,0,0,0
21Day,16.06,4.02,10.71,100.39,1.34,21.42,0,6.69,0,2.68,2.68,0,0,10.71,4.02,22.76,8.03,8.03,38.82,26.77,65.59,0,0,13.39,0,82.99,30.79,1.34,10.71,0,28.11,6.69,0,1.34,5.35,6.69,1.34,0,0,14.72
3Month,0.96,16.64,9.92,161.57,1.92,0,0.96,3.52,0.96,38.07,74.55,0.64,0,285.39,45.43,6.4,150.7,21.12,28.8,73.27,42.87,7.68,0.64,39.67,16.64,13.44,1.6,13.44,27.84,0,3.52,9.28,0.32,125.42,1.6,0,2.24,23.36,97.26,48.31
22Month,0.55,22.96,12.03,70.52,1.64,0,4.92,2.19,0,30.07,259.66,48.11,0,810.14,34.99,14.76,243.26,7.11,7.65,118.08,40.45,0.55,10.39,24.05,1.64,9.84,1.09,24.6,34.99,3.28,2.19,0.55,0,42.09,9.29,4.37,1.09,2.19,0,26.24
