stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.35,0,4.09,0,0,0,0,24.52,24.52,73.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,5.35,0,22.47,0,1.07,0,0,0,0,0,7.49,0,0,1.07,465.36,3.21,1.07,10.7,0,180.79,0,37.44,48.14,33.16,13.91,0,0,14.98,24.61,0,0,6.42,0,0,1.07,0,0,0
21Day,6.69,1.34,45.51,49.53,1.34,20.08,0,8.03,1.34,0,0,164.64,1.34,5.35,219.52,2.68,17.4,6.69,26.77,0,0,8.03,24.09,45.51,6.69,24.09,1.34,0,12.05,54.88,0,0,2.68,1.34,6.69,2.68,0,0,4.02
3Month,2.56,11.84,123.5,623.26,0.64,0,29.44,0.96,432.25,35.19,1.28,9241.42,50.23,3.52,1988.8,73.27,43.19,77.43,44.47,12.48,8.32,626.46,286.67,8,0.96,127.66,11.84,0,3.84,143.98,0.32,26.24,3.84,0.32,0,0,18.88,89.91,32.31
22Month,3.83,27.33,144.86,800.85,0.55,0,16.95,2.19,506.2,48.11,28.97,17683.18,26.24,5.47,2274.63,16.4,9.29,43.73,52.48,0.55,177.12,374.46,33.89,6.01,0.55,157.44,14.21,21.87,2.73,20.77,0,7.11,6.56,20.77,0,0.55,2.73,0.55,18.04
