stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,61.3,20.43,0,73.56,4.09,4.09,0,0,0,0,0,0,28.6,0,0,0,0,16.35,16.35,36.78,220.67,0,0,0,0,89.9,1610.04,0,0,0,20.43,0,0,0,0,0,28.6,0,0,0
72hpf,69.54,20.33,0,57.77,17.12,10.7,0,0,0,0,0,2.14,0,2.14,0,0,0,10.7,38.51,2.14,252.47,0,133.72,2.14,8.56,718.9,542.38,6.42,4.28,0,154.05,1.07,0,78.09,0,0,35.3,0,0,0
21Day,58.9,1.34,1.34,38.82,0,17.4,0,1.34,0,1.34,1.34,2.68,0,62.91,1.34,9.37,4.02,5.35,18.74,1.34,91.02,0,0,17.4,0,101.73,96.37,1.34,0,0,25.43,24.09,0,16.06,1.34,5.35,5.35,0,0,2.68
3Month,5.76,6.08,12.48,119.34,1.92,0,4.16,1.92,0.96,5.12,15.04,6.4,0,4515.44,15.68,3.52,37.11,23.36,16,8.96,27.52,5.76,4.16,9.92,8.96,6.72,4.48,13.12,5.44,0,1.6,46.71,34.23,115.82,0,0,48.63,8,10.88,13.12
22Month,8.75,52.48,36.63,569.07,0.55,0,42.64,1.09,1.09,13.67,101.13,1116.27,0,30255.69,35.53,12.03,120.81,12.57,12.57,54.67,73.8,2.19,453.72,25.15,9.29,11.48,7.65,38.81,23.51,54.67,1.09,19.13,15.31,742.36,33.89,1.09,32.25,6.01,0,33.89
