stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,20.43,0,24.52,0,0,0,0,0,0,4.09,0,8.17,0,0,0,4.09,4.09,4.09,265.62,12.26,0,0,0,4.09,65.38,28.6,0,0,0,0,0,0,0,0,8.17,0,0,0
72hpf,5.35,32.09,0,31.02,5.35,24.61,0,0,0,0,2.14,0,0,0,0,1.07,6.42,27.81,150.84,163.68,26.74,0,1.07,0,9.63,102.7,24.61,4.28,1.07,40.65,3.21,1.07,21.4,1.07,0,62.05,0,0,0
21Day,10.71,14.72,50.86,81.65,1.34,24.09,0,8.03,0,1.34,17.4,0,0,18.74,4.02,24.09,24.09,21.42,101.73,358.73,24.09,0,0,4.02,9.37,25.43,18.74,8.03,4.02,21.42,16.06,1.34,4.02,0,8.03,17.4,0,0,8.03
3Month,1.28,16,38.39,88.95,0.64,0,1.6,0.32,0.64,20.8,109.74,0.32,0,535.92,47.67,0.64,90.23,21.12,19.2,326.67,27.84,0.96,1.28,4.48,58.23,5.44,1.6,18.24,2.88,1.28,10.24,9.6,2.24,0,0,2.56,10.56,6.08,12.8
22Month,1.64,11.48,13.67,30.07,0,0,2.19,0,0,7.65,254.74,6.01,0,859.34,28.97,0.55,149.78,4.37,3.28,276.06,18.59,0,18.04,2.19,0,0.55,0.55,14.76,3.28,1.09,1.64,19.13,3.83,1.64,0,0,1.64,0,6.01
